,brand,year,month,country,model,segment,engine_type,price_usd,marketing_spend_usd,dealership_count,fuel_price_usd,gdp_growth_percent,interest_rate_percent,competition_index,units_sold
5026,Toyota,2015.0,3.0,Netherlands,RAV4,Suv,Petrol,73878.0,84335.0,28.0,1.97,2.29,3.54,2,2924.0
5027,Ford,2019.0,3.0,UK,F-150 Lightning,Suv,Electric,72352.0,431482.0,40.0,1.77,1.27,5.12,10,3248.0
5028,Ford,2016.0,8.0,Canada,Mustang Mach-E,Suv,Electric,68776.0,562526.0,118.0,1.23,2.45,3.93,1,2211.0
5029,Porsche,2017.0,7.0,Netherlands,Panamera,Sedan,Electric,128265.0,375575.0,22.0,2.05,2.47,3.45,7,496.0
5030,Tesla,2015.0,2.0,UK,Model X Plaid,Suv,Electric,117601.0,193293.0,9.0,1.87,1.79,5.14,3,923.0
5031,BMW,2020.0,11.0,France,iX,Sedan,Hybrid,65480.0,209762.0,325.0,1.7018663239654188,1.260071634954573,3.476934484651874,1,984.0
5033,Tesla,2015.0,4.0,UK,Cybertruck,Suv,Electric,102112.0,223356.0,11.0,1.93,1.37,4.73,7,96.0
5034,Porsche,2020.0,4.0,France,718,Sedan,Petrol,147075.0,214451.0,29.0,1.86,1.91,3.21,4,390.0
5035,Toyota,2024.0,2.0,Mexico,Highlander,Suv,Electric,57214.0,327279.0,50.0,1.17,2.42,10.92,5,1231.0
5036,Ford,2018.0,2.0,Japan,Expedition,Suv,Electric,57304.0,715844.0,55.0,1.5,1.17,-0.03,4,2142.0
5037,Audi,2022.0,12.0,Germany,RS6,Sedan,Electric,69450.0,128799.0,57.0,1.84,2.07,2.95,2,1069.0
5038,Ford,2019.0,9.0,USA,Bronco,Suv,Electric,62666.5,115126.0,59.0,1.07,2.56,4.64,2,2797.0
5039,Toyota,2016.0,2.0,Italy,Camry,Sedan,Electric,23891.0,123138.0,85.0,1.81,0.56,3.43,2,1990.0
5040,Mercedes-Benz,2024.0,7.0,China,EQE,Suv,Diesel,43726.0,398975.0,16.0,1.09,6.03,3.73,3,673.0
5041,Ford,2023.0,7.0,Mexico,Explorer,Suv,Hybrid,90715.0,221434.0,48.0,1.03,1.56,11.14,8,922.0
5042,Audi,2020.0,10.0,China,A6,Sedan,Electric,73754.0,299860.0,13.0,1.07,5.86,3.31,10,884.0
5043,Tesla,2015.0,7.0,Canada,Model S Plaid,Suv,Electric,89495.0,37725.0,12.0,1.28,1.92,4.08,8,600.0
5044,Audi,2023.0,9.0,Mexico,A3,Sedan,Electric,47448.0,199546.0,46.0,1.02,2.22,10.98,9,1074.0
5045,Toyota,2018.0,1.0,Germany,C-HR,Suv,Hybrid,26198.0,378770.0,56.0,1.85,1.95,2.87,7,2916.0
5046,Tesla,2015.0,2.0,Australia,Model X,Suv,Electric,78265.0,260485.0,27.0,1.59,2.72,4.19,7,1655.0
5047,Mercedes-Benz,2022.0,5.0,Italy,GLC,Suv,Petrol,33076.0,497475.0,10.0,1.88,1.41,3.33,6,831.0
5048,Toyota,2017.0,11.0,China,C-HR,Suv,Petrol,63535.0,395865.0,23.0,1.07,6.035,3.77,1,1410.0
5049,Volkswagen,2024.0,12.0,France,T-Roc,Suv,Hybrid,30669.0,324615.0,43.0,1.76,1.57,3.5,2,1852.0
5050,Volkswagen,2016.0,1.0,Mexico,Golf,Sedan,Hybrid,59006.0,77856.0,34.0,1.13,1.67,11.11,3,1576.0
5051,Porsche,2017.0,10.0,China,Cayenne Coupe,Suv,Petrol,180898.0,160347.0,21.0,1.01,6.36,3.46,6,305.0
5052,Porsche,2024.0,5.0,UK,Cayenne Coupe,Suv,Hybrid,159353.0,361049.0,15.0,1.78,1.33,5.21,3,120.0
5053,Audi,2023.0,6.0,India,A4,Sedan,Hybrid,52199.0,118946.0,50.0,1.01,7.36,6.7,3,677.0
5054,Volkswagen,2015.0,8.0,Australia,Tiguan,Suv,Petrol,56588.0,475228.0,47.0,1.57,2.93,4.18,5,672.0
5055,Audi,2019.0,11.0,Mexico,Q8,Suv,Hybrid,100261.0,162162.0,18.0,1.14,2.27,11.27,3,264.0
5056,Tesla,2024.0,1.0,Italy,Semi,Suv,Electric,83746.0,59557.0,27.0,1.86,0.82,3.48,1,939.0
5057,Audi,2016.0,12.0,Spain,e-tron,Suv,Petrol,102928.0,394497.0,4.0,1.8,0.87,3.54,1,273.0
5058,Audi,2017.0,1.0,Netherlands,RS6,Sedan,Diesel,41178.0,469977.0,33.0,2.08,2.57,3.25,8,833.0
5059,Audi,2019.0,12.0,Mexico,Q3,Suv,Electric,81733.0,369647.0,42.0,1.17,1.93,10.84,3,928.0
5060,Porsche,2019.0,11.0,France,718,Sedan,Electric,83184.0,252337.0,5.0,1.83,1.34,3.47,3,270.0
5061,Toyota,2018.0,12.0,Germany,Highlander,Suv,Petrol,74972.0,241588.0,93.0,1.97,1.37,3.3,6,1022.0
5062,Ford,2021.0,2.0,Canada,Edge,Suv,Hybrid,23639.0,298798.0,111.0,1.26,2.24,4.08,10,2592.0
5063,Volkswagen,2023.0,1.0,Australia,Taos,Suv,Diesel,46510.0,165529.0,81.0,1.7,2.51,4.01,10,1995.0
5065,Ford,2023.0,5.0,Germany,Explorer,Suv,Hybrid,37490.0,93676.0,117.0,1.93,1.94,2.92,7,1020.0
5066,Audi,2023.0,8.0,Australia,A3,Sedan,Electric,70066.0,158107.0,42.0,1.53,2.77,4.48,1,354.0
5067,BMW,2022.0,9.0,Germany,X7,Sedan,Hybrid,95354.0,329343.0,123.0,1.9392059593349944,1.85680126245835,3.2616928644964687,6,531.0
5068,Audi,2016.0,11.0,Italy,A6,Sedan,Diesel,88927.0,392084.0,33.0,1.82,1.24,3.36,5,684.0
5069,Toyota,2024.0,1.0,Mexico,Supra,Sedan,Petrol,82516.0,268689.0,87.0,1.07,2.48,11.25,9,208.0
5070,Toyota,2018.0,11.0,UK,Corolla,Sedan,Petrol,43926.0,354978.0,64.0,1.93,1.57,4.91,10,2022.0
5072,Volkswagen,2018.0,11.0,UK,ID.3,Suv,Hybrid,40537.0,443273.0,19.0,1.89,1.18,4.9,6,1302.0
5073,Toyota,2021.0,1.0,Italy,Land Cruiser,Suv,Electric,42208.0,265778.0,52.0,1.87,0.91,3.31,5,2991.0
5074,Mercedes-Benz,2024.0,9.0,Netherlands,GLS,Suv,Electric,77651.0,81304.0,5.0,2.01,2.25,3.54,2,172.0
5075,Porsche,2017.0,7.0,Spain,Macan EV,Suv,Petrol,146461.0,376468.0,29.0,1.74,1.55,3.55,10,85.0
5076,Audi,2020.0,7.0,Japan,TT,Sedan,Electric,78356.0,239764.0,51.0,1.57,1.02,0.36,8,553.0
5077,Ford,2018.0,3.0,Brazil,Mustang Mach-E,Suv,Hybrid,46933.0,439968.0,113.0,1.26,3.03,10.42,3,1427.0
5078,Audi,2017.0,6.0,Canada,Q5,Suv,Petrol,76599.0,283719.0,13.0,1.38,2.47,3.97,1,379.0
5080,Tesla,2023.0,6.0,Germany,Cybertruck,Suv,Electric,97052.0,174098.0,23.0,1.98,2.11,2.73,6,1256.0
5081,Porsche,2022.0,8.0,Brazil,911,Sedan,Petrol,149230.0,266811.0,10.0,1.21,3.39,10.33,10,473.0
5082,Audi,2019.0,3.0,Germany,Q3,Suv,Petrol,96922.0,528126.0,35.0,1.95,1.64,2.93,10,824.0
5083,BMW,2020.0,8.0,Brazil,X7,Sedan,Hybrid,72038.0,401136.0,195.0,1.1717660968247006,3.6651972206962,10.513839254861471,7,407.0
5084,Tesla,2017.0,8.0,Canada,Cybertruck,Suv,Electric,50718.0,278465.0,8.0,1.31,2.04,3.81,5,230.0
5085,Ford,2015.0,2.0,Canada,Expedition,Suv,Electric,65512.0,580455.0,12.0,1.28,2.18,4.01,8,3354.0
5086,Toyota,2024.0,7.0,Germany,Yaris,Sedan,Hybrid,80537.0,53306.0,31.0,1.89,1.74,3.23,7,315.0
5087,Porsche,2018.0,11.0,Spain,718,Sedan,Hybrid,83188.0,160483.0,6.0,1.85,1.09,3.56,8,172.0
5088,Porsche,2017.0,2.0,USA,911,Sedan,Hybrid,164689.0,190470.0,23.0,0.93,2.0,4.43,5,315.0
5089,Porsche,2018.0,9.0,Spain,Taycan,Suv,Petrol,183514.0,267309.0,24.0,1.68,0.9,3.4,7,227.0
5090,Tesla,2022.0,7.0,Mexico,Cybertruck,Suv,Electric,108419.0,46223.0,8.0,1.08,2.0,10.86,7,1409.0
5091,Porsche,2022.0,5.0,Australia,718,Sedan,Petrol,65725.0,395272.0,25.0,1.7,3.19,4.41,3,382.0
5092,Mercedes-Benz,2023.0,7.0,Canada,CLA,Sedan,Petrol,95455.0,471992.0,50.0,1.31,2.43,4.26,5,1154.0
5093,Volkswagen,2023.0,5.0,USA,ID.3,Suv,Hybrid,61538.0,110760.0,74.0,0.97,2.39,4.39,10,2621.0
5094,BMW,2017.0,7.0,China,X3,Suv,Petrol,70398.0,306323.0,324.0,1.0125379243243733,5.776169557820899,3.6241858924734296,10,951.0
5095,BMW,2024.0,5.0,Japan,iX,Sedan,Hybrid,49997.0,400036.0,146.0,1.459261624091198,1.0546221576407766,-0.0276566050075509,1,465.0
5096,Ford,2019.0,1.0,Mexico,Mustang Mach-E,Suv,Petrol,31053.0,348499.0,18.0,1.04,1.7,10.8,10,3158.0
5098,Ford,2019.0,8.0,Mexico,Escape,Suv,Electric,61934.0,474734.0,69.0,1.1,1.7,10.87,1,2169.0
5099,Mercedes-Benz,2022.0,9.0,USA,GLC,Suv,Electric,57935.0,311119.0,18.0,0.94,2.92,4.45,9,972.0
5100,Mercedes-Benz,2018.0,4.0,Germany,GLC,Suv,Electric,79166.0,126194.0,60.0,1.8,2.03,2.92,4,601.0
5101,Volkswagen,2020.0,10.0,India,T-Roc,Suv,Petrol,48612.0,129964.0,11.0,1.01,7.47,6.63,6,1511.0
5102,Tesla,2019.0,12.0,Mexico,Model Y,Suv,Electric,43007.0,290721.0,36.0,1.15,1.61,11.02,6,342.0
5104,Toyota,2016.0,8.0,UK,Yaris,Sedan,Electric,72189.0,579246.0,69.0,1.79,1.27,5.3,8,2219.0
5105,Tesla,2017.0,4.0,Spain,Model X Plaid,Suv,Electric,53848.0,172047.0,22.0,1.78,1.78,3.24,1,1123.0
5106,Audi,2018.0,3.0,Spain,Q3,Suv,Electric,54096.0,353629.0,40.0,1.76,1.25,3.41,2,792.0
5107,Toyota,2024.0,9.0,UK,Supra,Sedan,Hybrid,84083.0,623337.0,85.0,1.75,1.54,4.7,4,2840.0
5108,Volkswagen,2021.0,7.0,Australia,Touareg,Suv,Petrol,26283.0,85889.0,10.0,1.65,3.42,4.18,8,748.0
5109,Volkswagen,2020.0,4.0,Brazil,Golf,Sedan,Petrol,65975.0,543997.0,12.0,1.24,3.41,10.25,7,1672.0
5110,BMW,2022.0,3.0,UK,iX,Sedan,Hybrid,105152.0,422078.0,338.0,1.909562729771727,1.8078459419412587,5.157371080865969,9,717.0
5111,Toyota,2019.0,6.0,India,Land Cruiser,Suv,Hybrid,60876.0,517008.0,96.0,1.01,6.53,6.56,3,1244.0
5112,Porsche,2017.0,8.0,Australia,GTS,Sedan,Hybrid,156248.0,143910.0,16.0,1.58,2.94,4.1,7,456.0
5113,Mercedes-Benz,2024.0,11.0,Brazil,C-Class,Sedan,Hybrid,54972.0,391543.0,20.0,1.26,3.36,10.69,7,759.0
5114,Ford,2018.0,10.0,Japan,Mustang Mach-E,Suv,Electric,39309.0,370030.0,42.0,1.57,1.04,0.39,7,3050.0
5115,Ford,2018.0,9.0,UK,F-150 Lightning,Suv,Electric,28407.0,184232.0,63.0,1.81,1.15,4.94,8,1562.0
5116,Ford,2015.0,10.0,USA,Mustang,Sedan,Hybrid,87360.0,97748.0,29.0,1.03,2.67,4.21,10,727.0
5117,Porsche,2018.0,2.0,Italy,Cayenne,Suv,Petrol,78457.0,164442.0,22.0,1.86,1.26,3.49,6,240.0
5118,Ford,2019.0,8.0,Brazil,Escape,Suv,Electric,74614.0,302832.0,66.0,1.26,3.77,10.32,6,982.0
5119,Porsche,2020.0,6.0,Canada,Cayenne,Suv,Hybrid,198709.0,319258.0,24.0,1.22,2.12,4.08,9,303.0
5120,Toyota,2019.0,10.0,Mexico,Highlander,Suv,Hybrid,52722.0,171116.0,22.0,1.2,2.36,10.72,1,413.0
5121,Audi,2020.0,11.0,Netherlands,RS6,Sedan,Electric,50756.0,379924.0,12.0,2.01,1.72,3.76,7,84.0
5122,Tesla,2015.0,3.0,Australia,Model S Plaid,Suv,Electric,68347.0,125574.0,19.5,1.66,3.43,4.55,1,1071.0
5123,Tesla,2017.0,1.0,USA,Semi,Suv,Electric,82578.0,227878.0,19.0,1.07,2.54,4.58,4,72.0
5124,Audi,2015.0,10.0,Canada,RS6,Sedan,Diesel,49561.0,358962.0,43.0,1.22,2.52,4.21,10,871.0
5125,Toyota,2024.0,3.0,Australia,Yaris,Sedan,Petrol,67171.0,600941.0,29.0,1.57,3.38,4.05,9,2273.0
5127,Volkswagen,2023.0,12.0,UK,ID.3,Suv,Diesel,24180.0,436860.0,82.0,1.06,6.77,6.32,2,2727.0
5128,Volkswagen,2019.0,7.0,Canada,Passat,Sedan,Electric,36482.0,401160.0,48.0,1.4,2.14,4.02,9,1761.0
5129,Mercedes-Benz,2019.0,11.0,France,GLS,Suv,Hybrid,77668.0,541720.0,37.0,1.83,1.75,3.43,2,715.0
5130,Porsche,2019.0,3.0,Canada,GTS,Sedan,Electric,184706.0,367302.0,15.0,1.27,2.37,3.81,2,435.0
5131,Mercedes-Benz,2022.0,2.0,Germany,EQE,Suv,Diesel,33207.0,265330.0,54.0,1.87,1.9,3.06,5,488.0
5132,Mercedes-Benz,2015.0,7.0,Spain,C-Class,Sedan,Petrol,39212.0,525714.0,62.0,1.78,1.25,3.21,3,335.0
5133,Tesla,2019.0,3.0,Mexico,Semi,Suv,Electric,104815.0,96865.0,20.0,1.11,2.11,11.24,8,639.0
5134,Audi,2023.0,4.0,Germany,A4,Sedan,Hybrid,113786.0,322944.0,18.0,1.87,2.28,2.81,6,826.0
5135,Tesla,2019.0,1.0,Italy,Model S Plaid,Suv,Electric,96650.0,205479.0,6.0,1.82,1.29,3.2,4,90.0
5137,Porsche,2019.0,12.0,UK,Cayenne,Suv,Petrol,135582.0,159485.0,9.0,1.82,1.34,4.73,10,379.0
5138,Mercedes-Benz,2018.0,12.0,UK,CLA,Sedan,Electric,123558.0,448778.0,50.0,1.85,1.44,5.07,9,300.0
5139,Mercedes-Benz,2016.0,6.0,Brazil,A-Class,Sedan,Diesel,57940.0,572273.0,15.0,1.17,3.01,10.49,1,1256.0
5140,BMW,2015.0,10.0,France,X3,Suv,Diesel,63557.0,420635.0,218.0,1.835820463828898,1.990527280739895,3.556155472132429,9,542.0
5142,Volkswagen,2019.0,8.0,Canada,T-Roc,Suv,Electric,65660.0,300343.0,14.0,1.36,2.17,3.9,8,1789.0
5143,BMW,2015.0,8.0,Germany,X3,Suv,Petrol,42533.0,110654.0,322.0,1.9757031122602693,1.867016260986668,3.143069525550796,5,721.0
5144,Ford,2023.0,2.0,Japan,Edge,Suv,Petrol,82665.0,308930.0,32.0,1.505,1.46,0.28,4,3835.0
5145,Toyota,2024.0,4.0,India,Corolla,Sedan,Electric,39638.0,234783.0,42.0,1.06,6.73,6.75,10,1886.0
5146,Tesla,2021.0,7.0,Germany,Model S Plaid,Suv,Electric,62016.0,121155.0,17.0,1.86,1.39,2.77,5,782.0
5147,Tesla,2023.0,6.0,USA,Semi,Suv,Electric,103839.0,114263.0,34.0,0.93,2.9,4.2,9,2149.0
5148,Toyota,2016.0,11.0,Japan,Prius,Suv,Hybrid,87997.0,435387.0,31.0,1.53,1.02,-0.0,6,1016.0
5149,Tesla,2022.0,5.0,India,Model S,Suv,Electric,120410.0,39043.0,25.0,1.03,7.3,6.55,1,869.0
5150,Porsche,2020.0,8.0,Australia,Panamera Sport,Sedan,Hybrid,116926.0,114233.0,29.0,1.6,3.02,4.11,4,76.0
5151,BMW,2015.0,5.0,France,i4,Suv,Electric,91396.0,61549.0,16.0,1.714808930346818,1.829007168040988,3.662762208011568,7,15.0
5152,Toyota,2021.0,3.0,Netherlands,Corolla,Sedan,Hybrid,50556.0,624142.0,41.0,2.01,2.46,3.51,3,1154.0
5153,Audi,2018.0,6.0,Japan,Q3,Suv,Electric,65258.0,313103.0,46.0,1.48,0.88,0.15,10,420.0
5154,Audi,2022.0,12.0,Netherlands,A3,Sedan,Hybrid,57406.0,284346.0,30.0,2.03,1.9,3.6,4,658.0
5155,Tesla,2019.0,11.0,Australia,Model S,Suv,Electric,79083.0,148082.0,32.0,1.56,2.65,4.09,5,1708.0
5157,Ford,2019.0,11.0,Germany,Explorer,Suv,Hybrid,64545.0,690492.0,67.0,1.82,2.19,2.97,5,3481.0
5158,Ford,2018.0,3.0,Australia,Mustang,Sedan,Electric,82783.0,81406.0,98.0,1.65,2.98,4.28,7,1204.0
5159,Toyota,2018.0,8.0,USA,Corolla,Sedan,Petrol,68719.0,339945.0,51.0,0.9,2.25,4.65,10,2025.0
5160,Toyota,2017.0,11.0,China,RAV4,Suv,Electric,56957.0,248891.0,79.0,1.1,5.86,3.68,8,2794.0
5161,Toyota,2018.0,2.0,Spain,bZ4X,Suv,Electric,30334.0,515273.0,53.0,1.76,1.5,3.53,8,601.0
5162,BMW,2019.0,7.0,Brazil,7 Series,Sedan,Electric,92986.0,74624.0,231.0,1.1084844596413783,3.583772780514112,10.771333071418557,7,704.0
5163,Audi,2019.0,4.0,Brazil,Q3,Suv,Electric,61460.0,541361.0,13.0,1.3,3.09,10.64,1,716.0
5165,Porsche,2020.0,2.0,Germany,Panamera,Sedan,Petrol,107041.0,263088.0,17.0,1.82,2.15,2.73,1,182.0
5167,Porsche,2022.0,7.0,Canada,Taycan,Suv,Hybrid,87034.0,274541.0,26.0,1.27,2.26,3.72,6,459.0
5168,Porsche,2024.0,8.0,Japan,Panamera,Sedan,Petrol,80925.0,182391.0,15.0,1.49,1.07,0.1,5,254.0
5169,Ford,2021.0,2.0,UK,F-150 Lightning,Suv,Electric,29054.0,388526.0,75.0,1.95,1.09,4.77,7,3943.0
5170,Porsche,2015.0,1.0,Spain,Cayenne,Suv,Electric,75274.0,330503.0,14.0,1.66,1.21,3.51,6,6.0
5171,Volkswagen,2018.0,6.0,France,Polo,Sedan,Electric,49668.0,407476.0,32.0,1.72,2.0,3.68,7,2590.0
5172,Mercedes-Benz,2024.0,7.0,Australia,CLA,Sedan,Petrol,129040.0,228414.0,25.0,1.57,2.94,4.11,8,121.0
5173,Audi,2018.0,5.0,Mexico,RS6,Sedan,Electric,70904.0,405942.0,15.0,1.01,2.22,11.24,3,917.0
5174,Ford,2018.0,7.0,Australia,Edge,Suv,Electric,62265.0,148815.0,110.0,1.61,2.98,3.99,4,3469.0
5175,Porsche,2024.0,11.0,Brazil,Panamera,Sedan,Hybrid,130968.0,96323.0,14.0,1.13,3.74,10.28,10,316.0
5176,Volkswagen,2022.0,5.0,India,T-Roc,Suv,Electric,63802.0,185558.0,9.0,1.07,7.41,6.68,9,1954.0
5177,Volkswagen,2017.0,1.0,China,Touareg,Suv,Diesel,41291.0,152894.0,12.0,1.06,5.57,3.77,4,2097.0
5178,Toyota,2017.0,3.0,Netherlands,Land Cruiser,Suv,Hybrid,38806.0,474067.0,34.0,2.02,1.91,3.79,4,2469.0
5179,BMW,2020.0,12.0,France,X1,Suv,Petrol,83849.0,320577.0,191.0,1.826680170863345,1.5926180939928698,3.3972509661725048,7,396.0
5180,Tesla,2015.0,5.0,Mexico,Model S,Suv,Electric,92959.0,184851.0,36.0,1.0,1.57,10.83,2,1184.0
5181,BMW,2016.0,4.0,Brazil,iX,Sedan,Diesel,64424.0,299836.0,40.0,1.2122969175919047,3.42,10.54799027245688,9,456.0
5182,Volkswagen,2024.0,4.0,Spain,Polo,Sedan,Electric,22171.0,516362.0,9.0,1.7,0.91,3.2,3,1674.0
5183,Audi,2020.0,7.0,Mexico,TT,Sedan,Hybrid,36972.0,167591.0,18.0,1.04,2.3,10.93,9,475.0
5184,Audi,2016.0,6.0,China,A3,Sedan,Hybrid,37344.0,188247.0,36.0,1.17,5.97,3.58,10,163.0
5185,Toyota,2019.0,11.0,France,Supra,Sedan,Petrol,76913.0,301407.0,62.0,1.87,1.79,3.39,9,810.0
5186,Ford,2023.0,4.0,Australia,Expedition,Suv,Hybrid,26997.0,549037.0,53.0,1.6,3.38,4.06,7,1059.0
5187,Toyota,2022.0,3.0,Netherlands,Camry,Sedan,Electric,38172.0,442645.0,13.0,2.06,1.71,3.45,4,2324.0
5188,Ford,2019.0,8.0,USA,Explorer,Suv,Electric,34929.0,614448.0,59.0,0.97,2.87,4.36,5,2574.0
5189,Audi,2024.0,5.0,USA,A6,Sedan,Petrol,103527.0,141267.0,37.0,0.89,2.4,4.79,7,47.0
5190,Toyota,2016.0,6.0,UK,Highlander,Suv,Electric,49596.0,57181.0,39.0,1.77,1.49,5.26,3,1290.0
5191,Porsche,2017.0,4.0,Japan,Cayenne,Suv,Hybrid,128553.0,276817.0,25.0,1.41,1.07,0.05,7,330.0
5192,Toyota,2020.0,6.0,Brazil,RAV4,Suv,Electric,55458.0,389004.0,81.0,1.24,3.06,10.56,1,2906.0
5193,BMW,2020.0,6.0,India,i4,Suv,Hybrid,98456.0,326693.0,109.0,1.034525839402722,7.241896326958715,6.709055227454315,8,565.0
5194,Volkswagen,2021.0,4.0,UK,Touareg,Suv,Diesel,42461.0,343326.0,39.0,1.79,1.0,3.74,4,2264.0
5195,BMW,2018.0,1.0,China,3 Series,Suv,Diesel,106792.0,361714.0,130.0,1.1497652673926613,5.847941411582166,3.470210587343248,6,496.0
5196,Toyota,2018.0,12.0,India,Supra,Sedan,Petrol,58564.0,566363.0,21.0,1.07,6.69,6.65,1,264.0
5197,Audi,2017.0,6.0,Brazil,A6,Sedan,Electric,101934.0,453724.0,43.0,1.28,3.32,10.57,7,565.0
5198,Audi,2021.0,2.0,India,A3,Sedan,Diesel,109480.0,72316.0,45.0,1.1,7.46,6.76,5,872.0
5199,Toyota,2022.0,12.0,Japan,Supra,Sedan,Hybrid,85172.0,433283.0,87.0,1.53,1.22,0.01,8,2595.0
5200,BMW,2019.0,1.0,Brazil,7 Series,Sedan,Hybrid,89478.0,85709.0,195.0,1.105083825348819,3.522732829381994,10.45652461101513,7,652.0
5201,Volkswagen,2015.0,5.0,Brazil,Arteon,Sedan,Electric,60476.0,188527.0,87.0,1.3,3.91,10.33,2,1554.0
5202,Ford,2023.0,7.0,Canada,Ranger,Suv,Electric,48017.0,120260.0,115.0,1.39,2.04,3.87,8,2933.0
5203,Toyota,2017.0,1.0,Netherlands,Corolla,Sedan,Electric,20206.0,122937.0,22.0,1.93,2.4,3.46,1,589.0
5204,Ford,2019.0,3.0,Mexico,Bronco,Suv,Petrol,85075.0,416823.0,57.0,1.03,1.88,11.01,1,2134.0
5205,Mercedes-Benz,2019.0,11.0,Canada,E-Class,Sedan,Hybrid,37342.0,89185.0,32.0,1.36,2.59,3.76,6,723.0
5206,Audi,2020.0,9.0,China,A4,Sedan,Hybrid,93925.0,387009.0,38.0,1.1,5.52,3.69,3,306.0
5207,Audi,2021.0,4.0,Italy,Q8,Suv,Diesel,82374.0,334582.0,50.0,1.83,0.62,3.71,2,989.0
5208,Toyota,2022.0,7.0,Netherlands,Camry,Sedan,Hybrid,42077.0,456074.0,16.0,2.08,2.15,3.24,10,478.0
5209,Volkswagen,2024.0,6.0,Australia,T-Roc,Suv,Petrol,62129.0,360020.0,59.0,1.64,3.14,4.02,7,2359.0
5210,Ford,2016.0,6.0,Germany,Mustang,Sedan,Petrol,36900.0,227992.0,13.0,1.93,1.67,2.89,2,2575.0
5211,Porsche,2024.0,9.0,Brazil,Taycan,Suv,Hybrid,114875.0,161515.0,7.0,1.18,3.61,10.48,10,260.0
5212,Ford,2022.0,4.0,France,Mustang,Sedan,Hybrid,32304.0,239271.0,63.0,1.89,1.65,3.33,5,2122.0
5213,Volkswagen,2021.0,8.0,Spain,T-Roc,Suv,Diesel,51428.0,416585.0,78.0,1.83,1.18,3.66,2,1951.0
5214,Audi,2021.0,5.0,USA,A6,Sedan,Petrol,74915.0,306326.0,16.0,1.06,2.79,4.64,9,450.0
5215,Volkswagen,2017.0,9.0,Netherlands,Taos,Suv,Electric,59017.0,220917.0,54.0,2.01,1.74,3.59,5,2475.0
5216,Ford,2017.0,10.0,Spain,Bronco,Suv,Electric,55829.0,78100.0,50.0,1.7,0.98,3.78,5,566.0
5217,Toyota,2024.0,10.0,Brazil,Supra,Sedan,Electric,63431.0,316013.0,45.0,1.29,3.74,10.51,1,2086.0
5218,Audi,2024.0,10.0,India,e-tron,Suv,Hybrid,72200.0,99964.0,10.0,1.12,7.36,6.75,9,301.0
5219,Porsche,2016.0,4.0,Spain,911,Sedan,Petrol,93578.0,212153.0,18.0,1.82,1.01,3.7,5,352.0
5221,BMW,2022.0,2.0,India,i4,Suv,Hybrid,66601.0,252459.0,184.0,0.9725160780823874,6.78152119841493,6.7236523037396765,10,425.0
5222,Toyota,2018.0,4.0,Mexico,Land Cruiser,Suv,Petrol,82867.0,122062.0,32.0,1.12,1.995,11.18,4,499.0
5223,Ford,2023.0,1.0,Italy,Mustang Mach-E,Suv,Petrol,92111.0,576458.0,53.0,1.84,0.68,3.49,6,781.0
5224,Porsche,2017.0,12.0,Canada,Taycan,Suv,Petrol,154409.0,361796.0,4.0,1.31,2.0,4.1,3,272.0
5226,Toyota,2023.0,1.0,Australia,Highlander,Suv,Petrol,38463.0,80971.0,37.0,1.66,3.46,4.3,10,996.0
5227,Volkswagen,2016.0,10.0,France,Tiguan,Suv,Petrol,74816.0,351614.0,21.0,1.71,1.42,3.52,6,2166.0
5228,Volkswagen,2015.0,6.0,China,Passat,Sedan,Hybrid,34477.0,249533.0,72.0,1.13,6.35,3.58,1,1423.0
5229,Tesla,2018.0,10.0,Mexico,Semi,Suv,Electric,94675.0,72217.0,20.0,1.16,2.36,11.11,5,1377.0
5230,Ford,2024.0,9.0,USA,Bronco,Suv,Electric,88668.0,709501.0,77.0,0.87,2.23,4.67,9,2075.0
5231,BMW,2015.0,11.0,USA,5 Series,Suv,Hybrid,86702.0,76128.0,85.0,0.9537586638148322,2.936822462033092,4.231354727571614,4,304.0
5232,Porsche,2022.0,7.0,China,GTS,Sedan,Electric,63130.0,354966.0,9.0,1.15,5.68,3.23,8,254.0
5234,Toyota,2021.0,12.0,France,bZ4X,Suv,Electric,23684.0,519647.0,73.0,1.76,1.22,3.59,3,2337.0
5235,Mercedes-Benz,2024.0,1.0,India,E-Class,Sedan,Diesel,81928.0,461786.0,35.0,1.01,7.06,6.68,9,106.0
5236,Volkswagen,2022.0,1.0,Spain,Polo,Sedan,Electric,34114.0,572373.0,37.0,1.72,1.75,3.44,5,1619.0
5237,Ford,2023.0,8.0,Brazil,F-150 Lightning,Suv,Petrol,87405.0,124098.0,117.0,1.29,3.66,10.6,9,492.0
5238,Ford,2017.0,5.0,UK,Escape,Suv,Hybrid,83690.0,598527.0,44.0,1.87,1.7,4.99,4,1017.0
5239,Tesla,2019.0,6.0,Italy,Model X,Suv,Electric,105783.0,190574.0,19.0,1.91,1.3,3.36,5,466.0
5240,Porsche,2021.0,1.0,France,Cayenne Coupe,Suv,Hybrid,102896.0,398470.0,29.0,1.73,1.31,3.5,4,97.0
5241,Mercedes-Benz,2022.0,11.0,Japan,A-Class,Sedan,Hybrid,50883.0,299261.0,14.0,1.53,0.8,0.15,2,1277.0
5242,Porsche,2018.0,3.0,Brazil,718,Sedan,Petrol,102690.0,367003.0,29.0,1.18,3.07,10.6,9,207.0
